index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
206457,313,6,07/09/2013,510,1,0,0,0,4988.85
64239,234,4,14/05/2015,0,0,0,a,0,0.0
29565,462,6,06/09/2014,296,1,0,0,0,2455.55
707423,803,4,22/08/2013,457,1,0,0,0,4878.23
413820,1049,1,02/09/2013,628,1,0,0,1,4332.04
663595,943,4,17/07/2014,694,1,1,0,1,7805.64
145628,813,2,15/07/2014,701,1,1,0,0,7068.0
402478,12,1,19/05/2014,1098,1,1,0,0,10358.63
277864,130,5,26/12/2014,0,0,0,c,1,0.0
83388,103,1,07/10/2013,515,1,1,0,1,6103.3
529147,76,2,04/02/2014,1048,1,1,0,0,9429.2
15082,730,1,27/01/2014,714,1,0,0,0,5809.95
92887,114,1,11/11/2013,526,1,0,0,0,4060.25
381501,1025,6,13/07/2013,746,1,0,0,0,6044.39
145950,779,4,29/05/2014,0,0,0,a,0,0.0
169810,959,1,24/06/2013,744,1,0,0,1,6258.39
25844,476,6,21/06/2014,357,1,0,0,0,2785.75
680750,1013,6,15/02/2014,243,1,0,0,0,1967.07
645128,934,4,24/04/2014,558,1,0,0,1,4942.85
61710,2,4,29/01/2015,539,1,1,0,0,4908.97
260853,375,4,12/02/2015,663,1,0,0,1,6269.33
664381,24,2,28/01/2014,673,1,0,0,0,6377.29
417339,245,6,09/08/2014,937,1,0,0,1,8387.11
319927,855,5,17/07/2015,704,1,1,0,0,7098.61
551714,1113,3,26/06/2013,571,1,0,0,1,5264.52
399077,815,4,10/01/2013,877,1,1,0,0,8477.54
59494,209,3,26/06/2013,524,1,0,0,1,4757.86
422362,40,2,16/12/2014,894,1,1,0,0,9425.12
710790,528,6,11/10/2014,816,1,0,0,0,8211.64
555507,87,7,22/06/2014,0,0,0,0,0,0.0
349767,894,4,30/01/2014,826,1,0,0,0,6380.25
187023,561,5,30/01/2015,705,1,1,0,0,7408.07
59024,454,5,08/02/2013,746,1,1,0,1,6294.48
182823,338,1,13/01/2014,603,1,0,0,0,5597.4
174407,129,7,05/01/2014,0,0,0,0,0,0.0
545237,862,5,28/02/2014,1202,1,0,0,0,9235.96
393548,195,3,07/05/2014,1354,1,1,0,0,11952.67
251497,315,6,14/09/2013,239,1,0,0,0,2259.79
136971,31,5,24/05/2013,607,1,0,0,0,5466.28
466778,1076,2,10/03/2015,564,1,0,0,0,3761.43
39688,14,7,08/12/2013,0,0,0,0,0,0.0
114680,184,4,25/07/2013,471,1,0,0,1,4550.6
201800,931,7,16/06/2013,293,1,0,0,0,2398.29
35016,10,4,23/05/2013,449,1,0,0,0,4244.52
18935,169,7,23/06/2013,0,0,0,0,0,0.0
478350,984,1,02/02/2015,818,1,1,0,0,8590.75
427575,686,4,08/01/2015,834,1,1,0,0,7561.45
62016,139,4,02/01/2014,475,1,0,0,1,5081.13
93876,148,1,02/03/2015,1019,1,1,0,0,11564.21
189628,346,3,01/05/2013,0,0,1,a,0,0.0
507538,553,5,25/04/2014,579,1,0,0,1,5740.73
331375,696,7,15/02/2015,0,0,0,0,0,0.0
317837,728,6,16/08/2014,420,1,0,0,0,4218.84
482709,661,4,14/02/2013,533,1,0,0,0,5253.22
467527,1022,3,27/05/2015,738,1,0,0,0,5856.51
482730,1050,1,02/06/2014,683,1,1,0,0,9544.95
239380,155,3,05/06/2013,591,1,1,0,0,6448.82
192210,925,2,30/07/2013,1200,1,1,0,1,9615.42
47358,26,7,12/10/2014,0,0,0,0,0,0.0
338502,678,4,23/04/2015,729,1,0,0,0,5744.61
267653,309,1,16/02/2015,678,1,1,0,0,7679.71
626953,291,7,17/03/2013,0,0,0,0,0,0.0
297570,424,5,26/12/2014,0,0,0,c,1,0.0
68900,609,2,10/02/2015,518,1,0,0,0,4779.82
108243,1008,5,30/05/2014,771,1,0,0,1,6971.62
556320,916,1,27/10/2014,675,1,0,0,0,5111.38
30676,240,5,14/02/2014,416,1,0,0,0,3970.58
218308,47,3,13/08/2014,898,1,0,0,1,6552.82
689786,587,6,22/06/2013,732,1,0,0,0,8592.4
19827,649,7,29/06/2014,0,0,0,0,0,0.0
258478,362,5,28/11/2014,1683,1,1,0,0,12716.65
626776,869,7,23/02/2014,0,0,0,0,0,0.0
62161,203,1,02/03/2015,1026,1,1,0,0,9510.95
14992,176,7,10/05/2015,0,0,0,0,0,0.0
66682,768,2,21/10/2014,1293,1,1,0,1,11995.07
503650,767,3,24/07/2013,551,1,0,0,1,4766.14
468089,823,6,06/09/2014,411,1,0,0,0,3942.19
642666,1046,4,07/03/2013,738,1,1,0,0,7985.47
561713,672,1,14/07/2014,1539,1,1,0,0,11634.32
626409,267,7,29/03/2015,0,0,0,0,0,0.0
290145,1102,2,27/01/2015,659,1,1,0,0,6460.56
359505,130,5,25/01/2013,596,1,1,0,0,5708.76
2962,690,2,06/05/2014,886,1,1,0,0,7437.19
121614,745,2,03/03/2015,826,1,1,0,0,8622.14
300928,338,6,28/09/2013,571,1,0,0,0,5410.1
503926,710,4,04/04/2013,351,1,0,0,1,3990.96
272210,217,2,03/03/2015,669,1,1,0,1,6894.23
416094,349,3,11/09/2013,823,1,1,0,0,8120.5
609261,595,6,23/05/2015,1682,1,0,0,0,13759.07
119600,828,7,28/12/2014,0,0,0,0,0,0.0
653761,460,2,23/09/2014,334,1,0,0,0,3027.47
363603,151,7,08/09/2013,0,0,0,0,0,0.0
23121,847,6,06/12/2014,1427,1,0,0,0,11654.68
481367,1047,7,08/06/2014,0,0,0,0,0,0.0
112568,278,6,20/09/2014,539,1,0,0,0,5459.69
404401,39,7,28/12/2014,0,0,0,0,0,0.0
437181,602,3,24/04/2013,622,1,1,0,0,6524.73
606799,643,7,05/07/2015,0,0,0,0,0,0.0
151656,167,2,03/03/2015,1282,1,1,0,0,11583.85
452805,833,5,10/05/2013,542,1,0,0,0,5640.4
71786,858,3,24/04/2013,393,1,1,0,0,4355.74
276182,408,5,02/01/2015,395,1,0,0,1,4306.84
561698,686,6,23/02/2013,240,1,0,0,0,2119.18
348220,83,3,31/12/2014,275,1,0,0,1,2363.46
246596,857,1,31/03/2014,1005,1,1,0,0,10792.19
593486,1094,3,15/07/2015,391,1,1,0,0,5245.75
252108,219,6,17/01/2015,244,1,0,0,0,1877.27
452567,515,3,15/04/2015,643,1,1,0,0,7434.01
564970,356,7,17/05/2015,0,0,0,0,0,0.0
232356,789,4,06/03/2014,460,1,1,0,0,3393.42
112888,1001,6,30/05/2015,480,1,0,0,0,5171.7
586105,38,6,11/07/2015,562,1,0,0,0,6080.92
227612,1076,4,11/09/2014,476,1,0,0,0,3590.47
615768,335,2,12/05/2015,2678,1,0,0,0,13056.51
363595,499,7,15/03/2015,0,0,0,0,0,0.0
497676,394,6,07/12/2013,700,1,0,0,0,7393.67
711563,772,1,28/01/2013,361,1,0,0,0,2532.78
15562,743,7,14/06/2015,0,0,0,0,0,0.0
142555,64,6,03/08/2013,723,1,0,0,0,7504.62
681645,794,3,20/02/2013,473,1,1,0,0,3217.71
392946,991,6,27/09/2014,569,1,0,0,0,5737.91
605766,655,4,14/02/2013,500,1,0,0,0,4644.97
118743,37,5,15/02/2013,818,1,0,0,0,6930.12
54760,821,5,23/01/2015,699,1,0,0,0,5804.79
644875,271,6,23/11/2013,312,1,0,0,0,2969.55
31894,976,3,09/07/2014,547,1,0,0,1,4796.83
171866,519,7,25/01/2015,0,0,0,0,0,0.0
673651,693,1,23/12/2013,902,1,0,0,1,9320.51
300214,959,5,20/02/2015,807,1,1,0,0,7993.8
2694,940,6,01/02/2014,608,1,0,0,0,6095.05
42404,378,4,09/10/2014,1013,1,1,0,1,7987.76
494103,342,5,28/02/2014,803,1,0,0,0,7833.11
256238,1001,6,10/01/2015,443,1,0,0,0,4309.23
131565,526,2,09/06/2015,1384,1,0,0,0,9185.66
271031,219,7,08/09/2013,0,0,0,0,0,0.0
392541,989,7,22/03/2015,0,0,0,0,0,0.0
471707,217,6,21/03/2015,617,1,0,0,0,4609.64
479485,771,2,19/02/2013,807,1,1,0,0,7615.1
423475,1110,2,21/01/2014,591,1,1,0,0,6060.86
249506,200,1,17/11/2014,1005,1,0,0,0,7359.11
329174,504,6,28/02/2015,1102,1,0,0,0,8503.39
497963,202,6,13/09/2014,539,1,0,0,0,5015.5
684168,268,5,01/08/2014,717,1,1,0,1,6726.07
606202,529,4,29/05/2014,0,0,0,a,0,0.0
547059,580,3,04/12/2013,2193,1,1,0,0,13344.41
272483,194,3,02/10/2013,416,1,0,0,0,4278.86
326790,253,4,08/01/2015,465,1,1,0,0,5134.46
293132,151,5,17/10/2014,646,1,0,0,0,5899.63
149320,954,5,13/02/2015,771,1,0,0,0,6605.47
318945,119,3,29/05/2013,658,1,1,0,0,7418.6
166865,764,6,21/06/2014,207,1,0,0,0,1955.58
19599,577,2,25/02/2014,607,1,0,0,0,4453.84
44419,481,5,14/02/2014,532,1,0,0,0,5168.85
65975,433,7,03/05/2015,233,1,0,0,0,1963.73
25940,291,7,27/10/2013,0,0,0,0,0,0.0
580282,941,1,05/08/2013,543,1,0,0,1,4966.63
370121,57,2,02/07/2013,1311,1,1,0,0,11631.17
307790,1020,5,28/03/2014,1022,1,0,0,0,8341.38
374168,96,7,27/04/2014,0,0,0,0,0,0.0
609207,110,7,26/07/2015,0,0,0,0,0,0.0
620976,125,2,30/04/2013,2267,1,1,0,0,15380.43
351434,1077,3,06/05/2015,514,1,1,0,0,5174.56
354249,44,7,03/05/2015,0,0,0,0,0,0.0
88809,880,4,09/01/2014,933,1,1,0,0,8424.07
540552,27,5,19/09/2014,1018,1,1,0,0,8326.8
54369,863,6,09/02/2013,649,1,0,0,0,5565.02
84958,268,1,19/05/2014,746,1,1,0,0,7856.39
616744,910,1,10/06/2013,501,1,0,0,0,4437.53
693006,707,6,10/05/2014,579,1,0,0,0,5769.75
177218,218,4,21/11/2013,789,1,1,0,0,5939.44
163495,726,1,04/05/2015,1546,1,1,0,0,16104.33
492646,1066,5,15/08/2014,909,1,0,0,1,7303.64
288278,151,3,09/10/2013,703,1,1,0,0,7357.95
619924,696,4,26/02/2015,957,1,0,0,0,7218.98
259757,203,2,13/05/2014,769,1,0,0,0,5371.84
46484,881,4,29/01/2015,603,1,1,0,0,6332.31
208896,728,7,21/06/2015,0,0,0,0,0,0.0
521585,567,7,01/09/2013,0,0,0,0,0,0.0
583697,899,5,10/04/2015,486,1,0,0,1,4700.46
599923,493,7,05/05/2013,0,0,0,0,0,0.0
381857,616,6,28/03/2015,582,1,0,0,0,6743.68
124577,523,4,13/03/2014,1326,1,0,0,0,10738.84
125792,267,5,04/04/2014,1073,1,1,0,0,9149.69
266005,591,1,07/07/2014,469,1,0,0,0,4445.12
522582,163,6,04/05/2013,709,1,0,0,0,6562.96
484856,887,3,06/11/2013,607,1,1,0,0,7013.0
332515,93,4,09/04/2015,566,1,0,0,1,5021.65
490604,574,6,28/09/2013,673,1,0,0,0,8291.61
410965,219,4,22/01/2015,375,1,0,0,0,3022.31
705741,678,1,02/09/2013,850,1,0,0,1,6491.85
489649,437,2,30/09/2014,773,1,1,0,0,9650.63
23816,373,1,12/05/2014,285,1,0,0,0,3725.79
589729,1042,5,20/09/2013,489,1,0,0,0,4566.78
136742,262,2,06/08/2013,3219,1,0,0,0,9623.05
495272,317,5,21/03/2014,623,1,1,0,0,6029.18
4923,608,4,03/10/2013,0,0,0,a,0,0.0
267729,102,3,17/06/2015,1166,1,1,0,0,8990.18
292042,789,7,01/06/2014,0,0,0,0,0,0.0
703788,929,5,05/04/2013,625,1,0,0,1,5661.44
225735,83,6,08/06/2013,309,1,0,0,0,3181.04
372768,542,4,05/09/2013,457,1,0,0,1,4847.4
588012,940,1,09/12/2013,721,1,0,0,0,6614.66
563608,964,5,01/02/2013,1171,1,0,0,0,7380.6
679596,1005,7,13/01/2013,0,0,0,0,0,0.0
652086,195,1,21/10/2013,1552,1,1,0,1,13604.46
482418,198,3,12/06/2013,243,1,0,0,0,1834.83
198378,712,4,06/02/2014,583,1,1,0,0,6704.52
155477,807,2,02/07/2013,1108,1,1,0,0,10439.42
680719,610,4,20/03/2014,497,1,1,0,0,4644.78
152962,96,5,08/03/2013,582,1,1,0,0,6224.04
418652,1044,7,04/01/2015,0,0,0,0,0,0.0
239466,632,1,14/07/2014,993,1,1,0,1,10108.51
150681,792,4,19/12/2013,1039,1,1,0,0,11162.02
46845,76,6,26/10/2013,798,1,0,0,0,7037.42
416922,472,7,20/01/2013,0,0,0,0,0,0.0
622001,1012,2,05/02/2013,519,1,1,0,0,6002.84
468289,61,7,21/06/2015,0,0,0,0,0,0.0
126477,723,1,02/12/2013,686,1,1,0,0,8174.37
569753,408,2,28/05/2013,400,1,1,0,1,5145.21
495197,1060,7,25/08/2013,0,0,0,0,0,0.0
44858,1011,5,20/03/2015,866,1,1,0,0,7637.12
116152,22,4,27/06/2013,511,1,0,0,0,4573.21
366753,662,3,22/05/2013,663,1,0,0,0,5971.23
165566,775,2,17/03/2015,569,1,1,0,0,6663.47
498462,860,6,19/07/2014,605,1,0,0,0,5084.01
552048,717,3,22/10/2014,650,1,1,0,0,6285.23
685038,1012,1,22/06/2015,451,1,0,0,0,4972.43
331840,995,6,03/01/2015,735,1,0,0,0,7390.26
473923,516,5,31/01/2014,742,1,0,0,0,7032.47
122620,234,2,17/06/2014,1184,1,1,0,0,12841.53
600323,179,7,15/12/2013,0,0,0,0,0,0.0
14237,855,3,23/01/2013,618,1,1,0,0,6413.12
382225,605,6,31/08/2013,475,1,0,0,0,5216.92
528387,447,1,06/10/2014,757,1,1,0,0,7408.18
274660,548,6,18/04/2015,389,1,0,0,0,4068.84
432016,1004,3,17/04/2013,331,1,0,0,0,3346.65
218239,146,1,16/09/2013,639,1,0,0,0,6170.13
552039,34,7,26/05/2013,0,0,0,0,0,0.0
687385,379,3,27/02/2013,378,1,0,0,0,2816.54
534666,1023,4,17/07/2014,603,1,1,0,0,6442.71
577421,172,3,03/06/2015,978,1,1,0,1,11357.94
457586,307,4,30/01/2014,292,1,0,0,0,2447.2
123093,763,5,03/10/2014,0,0,1,a,0,0.0
379080,279,4,05/09/2013,389,1,0,0,1,4032.99
426036,351,5,24/10/2014,518,1,1,0,0,5838.54
294237,814,1,27/01/2014,507,1,0,0,0,5256.33
631141,605,1,27/07/2015,638,1,1,0,0,8903.1
259306,862,3,02/10/2013,1179,1,0,0,0,8367.19
283301,125,1,15/09/2014,1922,1,1,0,0,15583.46
672249,1085,3,10/04/2013,836,1,1,0,0,8481.94
64300,499,2,26/08/2014,576,1,0,0,1,4147.94
221807,612,6,29/06/2013,566,1,0,0,0,6341.31
675708,1024,7,08/06/2014,0,0,0,0,0,0.0
342832,814,5,28/03/2014,662,1,0,0,0,6453.01
279846,669,2,22/04/2014,374,1,0,0,1,3760.25
640567,396,1,29/07/2013,1413,1,1,0,1,14182.41
62638,299,7,15/03/2015,190,1,0,0,0,1808.99
45214,70,1,30/09/2013,677,1,0,0,0,6223.47
383691,1054,2,07/04/2015,668,1,0,0,1,5384.13
588201,372,3,24/04/2013,650,1,1,0,0,7468.27
216034,225,6,04/07/2015,373,1,0,0,0,3547.14
208375,241,3,20/03/2013,582,1,1,0,0,5543.95
120267,1049,3,12/03/2014,609,1,0,0,0,3493.26
68494,855,5,29/08/2014,613,1,0,0,1,5627.16
239499,656,4,21/02/2013,347,1,1,0,0,3500.08
32939,227,4,23/01/2014,530,1,1,0,0,6048.98
437114,488,4,17/01/2013,303,1,0,0,0,2640.2
305810,345,7,26/07/2015,0,0,0,0,0,0.0
1159,317,1,20/01/2014,573,1,1,0,0,6399.57
435228,345,6,25/05/2013,320,1,0,0,0,2850.81
175182,79,7,17/02/2013,0,0,0,0,0,0.0
213794,406,2,09/12/2014,480,1,0,0,0,5171.37
151046,647,7,12/05/2013,0,0,0,0,0,0.0
297887,87,4,09/10/2014,772,1,1,0,0,6524.59
53718,153,3,11/02/2015,595,1,0,0,0,5689.2
626852,502,6,29/03/2014,0,0,0,0,0,0.0
182692,395,4,17/04/2014,769,1,1,0,1,8689.45
592334,144,3,02/01/2013,856,1,0,0,1,7717.41
337876,1053,6,12/10/2013,699,1,0,0,1,6093.15
313596,900,2,10/02/2015,534,1,0,0,0,5234.77
97871,1014,2,27/05/2014,1188,1,0,0,0,9736.26
490162,992,1,14/01/2013,705,1,0,0,0,5372.42
276716,120,6,25/07/2015,544,1,0,0,0,5412.49
664899,1079,1,05/01/2015,978,1,1,0,1,10804.84
160372,290,6,07/03/2015,446,1,0,0,0,4224.91
333463,809,6,28/02/2015,683,1,0,0,0,6801.52
23597,589,4,12/09/2013,529,1,1,0,0,5169.02
423056,636,7,16/06/2013,0,0,0,0,0,0.0
579590,689,2,12/02/2013,728,1,0,0,0,5828.35
205938,328,4,25/07/2013,493,1,0,0,1,4096.31
544508,419,1,30/12/2013,1290,1,0,0,1,11533.97
405753,2,5,11/01/2013,539,1,1,0,0,4809.03
51667,697,6,17/05/2014,925,1,0,0,0,8776.06
636458,855,1,15/04/2013,586,1,0,0,0,4843.18
156088,1069,6,26/07/2014,386,1,0,0,0,3530.88
376055,601,2,19/05/2015,397,1,1,0,0,5302.96
421844,454,5,18/04/2014,0,0,1,b,0,0.0
570880,175,7,06/07/2014,0,0,0,0,0,0.0
220887,426,3,05/03/2014,871,1,1,0,0,8177.85
72068,296,2,01/10/2013,806,1,0,0,0,6435.1
151353,956,5,09/05/2014,605,1,1,0,0,4878.07
340638,691,5,19/09/2014,675,1,1,0,0,8944.09
523136,867,3,26/03/2014,320,1,0,0,0,3323.16
114520,35,4,02/04/2015,1018,1,1,0,1,11372.76
295844,257,4,05/02/2015,672,1,1,0,1,6654.43
356953,352,2,08/10/2013,575,1,1,0,1,6882.97
81704,971,4,25/12/2014,0,0,0,c,1,0.0
403960,592,7,16/11/2014,0,0,0,0,0,0.0
57908,43,5,05/09/2014,657,1,1,0,0,6950.86
241154,165,7,14/06/2015,0,0,0,0,0,0.0
512151,557,5,27/02/2015,587,1,0,0,0,4869.93
657036,502,7,30/06/2013,0,0,0,0,0,0.0
128237,96,3,11/03/2015,530,1,0,0,0,4363.41
331896,922,4,26/09/2013,722,1,1,0,0,7210.87
8776,842,5,13/06/2014,1272,1,0,0,1,9460.77
617488,260,2,12/03/2013,887,1,0,0,0,6212.48
315151,79,6,07/02/2015,421,1,0,0,0,3835.89
176355,370,6,27/12/2014,689,1,0,0,0,6779.22
122790,988,6,12/07/2014,564,1,0,0,0,4424.44
896,929,2,28/07/2015,680,1,1,0,1,6836.69
115010,139,7,15/02/2015,0,0,0,0,0,0.0
472053,240,7,11/01/2015,0,0,0,0,0,0.0
253835,277,4,06/02/2014,539,1,1,0,0,6407.73
504097,568,6,27/12/2014,442,1,0,0,1,4759.3
113812,751,2,20/01/2015,544,1,0,0,0,4307.4
43772,116,1,09/12/2013,757,1,0,0,0,7055.01
90318,211,6,09/05/2015,1116,1,0,0,0,9269.47
711292,42,6,10/08/2013,837,1,0,0,0,7157.6
373812,718,7,19/10/2014,0,0,0,0,0,0.0
224602,269,4,11/12/2014,1070,1,0,0,0,8212.17
597904,184,1,03/03/2014,0,0,1,0,0,0.0
21239,393,7,05/01/2014,0,0,0,0,0,0.0
125347,942,7,03/08/2014,0,0,0,0,1,0.0
41783,477,5,11/04/2014,432,1,0,0,0,5297.74
21374,162,4,05/09/2013,457,1,0,0,0,5555.31
325458,269,2,06/01/2015,1511,1,1,0,1,12365.98
506557,57,1,22/07/2013,1004,1,0,0,1,9531.36
595113,890,3,23/04/2014,342,1,0,0,1,3683.57
239411,88,4,18/09/2014,702,1,1,0,0,6912.88
185228,294,4,27/06/2013,648,1,0,0,0,4563.67
318820,964,3,01/01/2014,0,0,0,a,1,0.0
262694,1073,7,15/06/2014,0,0,0,0,0,0.0
347824,162,6,07/06/2014,630,1,0,0,0,7622.59
638012,861,2,25/03/2014,460,1,0,0,0,3196.63
371839,15,5,02/01/2015,626,1,0,0,1,5599.84
344392,463,5,21/03/2014,866,1,1,0,0,7011.68
379181,453,4,02/04/2015,1336,1,1,0,1,11658.38
615562,425,3,17/12/2014,530,1,1,0,0,5997.38
596965,25,1,29/07/2013,1871,1,1,0,1,14754.87
205452,29,3,03/06/2015,915,1,1,0,0,8988.52
432508,259,5,27/02/2015,2677,1,0,0,0,10074.85
228409,918,3,16/10/2013,603,1,0,0,0,5032.79
48691,565,5,10/04/2015,662,1,0,0,1,5883.51
436982,321,3,10/09/2014,479,1,0,0,0,4306.68
630124,273,7,19/04/2015,0,0,0,0,0,0.0
154061,758,1,11/08/2014,615,1,0,0,1,4407.41
151808,521,2,04/11/2014,421,1,1,0,0,5368.39
500217,337,4,23/05/2013,277,1,0,0,0,3155.84
153832,57,3,09/04/2014,864,1,0,0,0,7262.84
428194,213,4,14/02/2013,524,1,0,0,0,5548.72
176169,531,2,17/02/2015,631,1,1,0,0,6137.89
339656,464,1,24/03/2014,1106,1,0,0,0,7864.63
267512,479,3,17/04/2013,1145,1,0,0,0,8326.93
504729,871,5,06/02/2015,539,1,1,0,0,7070.17
178761,586,3,15/01/2014,1869,1,0,0,0,11103.84
371417,589,5,18/07/2014,571,1,1,0,0,6071.91
450536,713,6,11/10/2014,1338,1,0,0,0,10708.58
660268,555,1,23/02/2015,308,1,0,0,0,3282.58
648414,573,2,27/05/2014,268,1,0,0,0,2920.28
73071,200,6,14/06/2014,870,1,0,0,0,7064.92
158998,107,7,01/09/2013,0,0,0,0,0,0.0
14981,785,3,18/02/2015,538,1,1,0,0,5786.68
525076,665,5,28/03/2014,1236,1,0,0,0,8910.06
444030,397,6,19/07/2014,524,1,0,0,0,5491.96
354026,1046,5,04/04/2014,808,1,1,0,0,8875.02
326171,539,2,30/07/2013,1359,1,1,0,0,12382.25
710724,186,5,16/08/2013,458,1,1,0,1,4705.27
437862,888,4,23/10/2014,664,1,1,0,1,6947.86
220163,551,5,31/01/2014,1173,1,0,0,0,9509.37
128908,143,1,29/04/2013,702,1,1,0,0,7418.8
395856,874,1,21/10/2013,595,1,1,0,0,6251.38
578140,956,5,01/11/2013,0,0,0,a,1,0.0
188870,157,5,01/08/2014,1045,1,1,0,1,9606.53
82434,511,7,21/09/2014,0,0,0,0,0,0.0
605842,1015,6,30/11/2013,489,1,0,0,0,5037.5
444587,987,7,21/12/2014,0,0,0,0,0,0.0
209032,398,7,08/12/2013,0,0,0,0,0,0.0
273016,301,6,02/08/2014,423,1,0,0,0,4173.2
574951,237,3,27/02/2013,551,1,0,0,0,4203.97
112511,842,5,22/05/2015,1327,1,1,0,0,11353.08
260243,921,4,11/04/2013,1282,1,1,0,0,10210.41
16683,1048,7,23/06/2013,0,0,0,0,0,0.0
162076,330,3,01/10/2014,485,1,1,0,0,5403.47
156603,716,2,12/11/2013,354,1,0,0,0,4270.48
574547,59,2,25/03/2014,537,1,0,0,0,4495.93
144084,1052,3,02/01/2013,836,1,0,0,1,6700.96
289481,332,7,09/06/2013,0,0,0,0,0,0.0
57111,1102,3,09/10/2013,796,1,1,0,0,8030.35
441138,558,7,12/01/2014,0,0,0,0,0,0.0
650749,307,7,12/10/2014,0,0,0,0,0,0.0
561566,937,2,05/05/2015,593,1,1,0,0,6564.38
30332,1076,1,02/06/2014,866,1,1,0,0,8743.21
566752,576,7,09/11/2014,0,0,0,0,0,0.0
317330,257,4,10/07/2014,624,1,0,0,1,4876.12
355555,637,6,16/11/2013,587,1,0,0,0,5999.59
615674,566,7,17/05/2015,0,0,0,0,0,0.0
665979,239,6,01/02/2014,542,1,0,0,0,5538.96
250488,834,3,24/06/2015,550,1,0,0,0,4882.67
421906,1018,7,20/07/2014,0,0,0,0,0,0.0
32613,466,7,09/02/2014,0,0,0,0,0,0.0
88477,769,3,24/09/2014,3334,1,0,0,0,12398.3
394245,601,7,15/06/2014,0,0,0,0,0,0.0
531598,84,2,30/04/2013,1783,1,1,0,0,15522.09
442269,180,5,19/04/2013,737,1,0,0,0,5469.17
315643,15,6,30/08/2014,705,1,0,0,0,7128.89
489075,350,3,13/11/2013,402,1,0,0,0,4547.42
65050,1010,7,15/03/2015,0,0,0,0,0,0.0
305351,250,3,05/11/2014,721,1,1,0,0,9446.25
141384,861,5,31/10/2014,554,1,0,0,1,4400.06
475112,757,2,11/11/2014,630,1,1,0,0,6009.54
102398,766,5,08/11/2013,523,1,1,0,0,5381.88
78660,236,7,25/05/2014,0,0,0,0,0,0.0
210848,553,6,02/02/2013,895,1,0,0,0,8581.59
329656,50,2,21/10/2014,358,1,1,0,1,4383.61
363159,497,5,26/04/2013,1050,1,1,0,0,8271.51
407467,306,7,06/04/2014,0,0,0,0,0,0.0
402442,505,1,15/09/2014,687,1,1,0,0,7639.68
379652,246,1,31/03/2014,1193,1,1,0,0,11131.85
447654,300,7,30/11/2014,0,0,0,0,0,0.0
539990,653,1,09/06/2014,0,0,0,a,0,0.0
523678,551,7,29/09/2013,0,0,0,0,0,0.0
439478,121,1,08/07/2013,533,1,0,0,0,4848.46
588697,714,2,14/01/2014,223,1,0,0,0,2524.43
534940,17,1,16/06/2014,1113,1,1,0,0,10492.6
64394,305,1,16/02/2015,679,1,1,0,0,7829.8
455257,136,1,02/12/2013,700,1,1,0,0,9714.26
603267,798,3,10/12/2014,977,1,0,0,0,7227.83
64415,1099,5,10/05/2013,1287,1,0,0,1,9953.94
143813,405,4,17/10/2013,416,1,0,0,0,3385.39
121910,985,4,22/05/2014,653,1,1,0,0,6606.94
187068,482,7,14/06/2015,0,0,0,0,0,0.0
189386,158,6,16/11/2013,586,1,0,0,0,7164.33
290759,778,4,28/02/2013,747,1,0,0,0,6260.05
531946,702,5,20/09/2013,305,1,0,0,0,3514.37
339998,1002,2,09/06/2015,673,1,0,0,0,5527.5
425613,154,6,02/02/2013,637,1,0,0,0,6524.34
43706,887,5,13/06/2014,567,1,0,0,0,5833.84
230938,267,5,24/04/2015,864,1,0,0,0,6888.11
213127,824,7,29/12/2013,0,0,0,0,0,0.0
291515,452,7,28/07/2013,0,0,0,0,0,0.0
143451,23,1,23/09/2013,593,1,1,0,0,7069.56
97610,71,5,11/10/2013,763,1,1,0,0,9107.83
475473,705,6,23/02/2013,532,1,0,0,0,5082.27
513804,691,3,04/02/2015,592,1,1,0,0,7478.25
124064,462,7,19/05/2013,0,0,0,0,0,0.0
522327,946,7,03/11/2013,0,0,0,0,0,0.0
551119,705,7,14/06/2015,0,0,0,0,0,0.0
305523,241,2,13/08/2013,716,1,1,0,1,7768.49
564973,887,4,19/02/2015,589,1,1,0,0,6149.38
527032,425,4,05/06/2014,456,1,1,0,0,3489.95
617036,837,1,23/03/2015,473,1,0,0,0,3973.25
106903,856,6,11/05/2013,988,1,0,0,0,8096.78
395370,225,4,09/01/2014,657,1,1,0,0,6302.44
349696,1112,6,25/01/2014,722,1,0,0,0,7443.36
239029,722,3,16/01/2013,1310,1,0,0,0,7577.6
184294,548,5,08/03/2013,437,1,1,0,0,5450.19
700835,237,1,05/08/2013,664,1,0,0,0,5816.42
653906,612,2,23/04/2013,373,1,1,0,0,5974.48
620994,344,3,23/07/2014,928,1,0,0,1,6606.12
198726,625,3,24/06/2015,607,1,0,0,0,5724.73
31841,150,2,23/04/2013,770,1,1,0,0,8049.23
583070,308,3,24/12/2014,528,1,0,0,1,4946.73
31356,1102,6,18/07/2015,638,1,0,0,0,6707.94
24131,823,4,25/07/2013,471,1,0,0,1,4313.17
571545,930,1,21/04/2014,0,0,0,b,1,0.0
463799,981,2,12/08/2014,626,1,0,0,1,5504.3
286525,965,2,09/04/2013,974,1,1,0,0,8935.61
121305,995,6,21/09/2013,638,1,0,0,0,6102.32
60476,146,7,14/06/2015,0,0,0,0,0,0.0
301311,667,2,26/11/2013,780,1,0,0,0,6615.58
